discharge,accumalted current ,SOC,,,charge ,accumalted current,SOC,,,,,,
-301.3,-1135047.2,56.35624604,,,258.4,,,,,,,,
-244,-1135291.2,56.36836088,,,258,,,,,,,,
-294,-1135585.2,56.38295828,,,257.3,,,,,,,,
-258.4,-1135843.6,56.3957881,,,257.5,,,,,,,,
-273.5,-1136117.1,56.40936766,,,257.3,,,,,,,,
-248,-1136365.1,56.42168111,,,260.1,,,,,,,,
-257.9,-1136623,56.43448611,,,257.1,,,,,,,,
-251.4,-1136874.4,56.44696837,,,244.1,,,,,,,,
-296.6,-1137171,56.46169486,,,232.1,,,,,,,,
-215.5,-1137386.5,56.47239466,,,257.6,,,,,,,,
-297.8,-1137684.3,56.48718073,,,256.8,,,,,,,,
-297,-1137981.3,56.50192708,,,257.2,,,,,,,,
-237.6,-1138218.9,56.51372416,,,247.2,,,,,,,,
-218.7,-1138437.6,56.52458284,,,256.8,,,,,,,,
-231.4,-1138669,56.53607208,,,226.6,,,,,,,,
-213.7,-1138882.7,56.54668251,,,257.3,,,,,,,,
-266.6,-1139149.3,56.55991947,,,245.2,,,,,,,,
-230.5,-1139379.8,56.57136403,,,257.8,,,,,,,,
-239.3,-1139619.1,56.58324551,,,256.3,,,,,,,,
-228.4,-1139847.5,56.59458581,,,256.8,,,,,,,,
-293.5,-1140141,56.60915838,,,257,,,,,,,,
-260,-1140401,56.62206764,,,256.1,,,,,,,,
-220,-1140621,56.63299087,,,256.4,,,,,,,,
-366.5,-1140987.5,56.65118796,,,256.8,,,,,,,,
-290.5,-1141278,56.66561158,,,257.2,,,,,,,,
-249.6,-1141527.6,56.67800448,,,260,,,,,,,,
-295.4,-1141823,56.69267139,,,258.2,,,,,,,,
-145.9,-1141968.9,56.69991547,,,244.3,,,,,,,,
-292.4,-1142261.3,56.71443343,,,256.8,,,,,,,,
-241,-1142502.3,56.72639932,,,227.9,,,,,,,,
-242.8,-1142745.1,56.73845459,,,227.8,,,,,,,,
-297.4,-1143042.5,56.7532208,,,244.9,,,,,,,,
-227,-1143269.5,56.76449158,,,256.9,,,,,,,,
-220,-1143489.5,56.7754148,,,256.2,,,,,,,,
-279.6,-1143769.1,56.78929723,,,256.7,,,,,,,,
-227,-1143996.1,56.80056801,,,256.7,,,,,,,,
-278.8,-1144274.9,56.81441071,,,256.6,,,,,,,,
-219.4,-1144494.3,56.82530414,,,256.4,,,,,,,,
-284.1,-1144778.4,56.83941,,,256,,,,,,,,
-258.6,-1145037,56.85224975,,,229.2,,,,,,,,
-240.7,-1145277.7,56.86420075,,,255.6,,,,,,,,
-215.2,-1145492.9,56.87488565,,,256,,,,,,,,
-261.8,-1145754.7,56.88788428,,,254.7,,,,,,,,
-229,-1145983.7,56.89925437,,,244.9,,,,,,,,
-215.5,-1146199.2,56.90995416,,,256.2,,,,,,,,
-297.9,-1146497.1,56.9247452,,,256,,,,,,,,
-283.5,-1146780.6,56.93882126,,,255.7,,,,,,,,
-283.3,-1147063.9,56.95288739,,,256.1,,,,,,,,
-263.1,-1147327,56.96595057,,,229.1,,,,,,,,
-244.3,-1147571.3,56.97808032,,,255.3,,,,,,,,
-226.3,-1147797.6,56.98931634,,,255.5,,,,,,,,
-229.4,-1148027,57.00070629,,,255.8,,,,,,,,
-247.9,-1148274.9,57.01301477,,,254.8,,,,,,,,
-296,-1148570.9,57.02771147,,,255.3,,,,,,,,
-296.4,-1148867.3,57.04242803,,,228.1,,,,,,,,
-287.3,-1149154.6,57.05669277,,,255.3,,,,,,,,
-249.7,-1149404.3,57.06909063,,,249.3,,,,,,,,
-216.9,-1149621.2,57.07985993,,,255.6,,,,,,,,
-283.3,-1149904.5,57.09392607,,,257.3,,,,,,,,
-289.3,-1150193.8,57.10829011,,,254.7,,,,,,,,
-226.5,-1150420.3,57.11953606,,,255.6,,,,,,,,
-252.4,-1150672.7,57.13206798,,,255.5,,,,,,,,
-216.2,-1150888.9,57.14280253,,,255,,,,,,,,
-226,-1151114.9,57.15402366,,,254.9,,,,,,,,
-220.4,-1151335.3,57.16496674,,,241.1,,,,,,,,
-259.7,-1151595,57.17786111,,,254.9,,,,,,,,
-296.1,-1151891.1,57.19256277,,,254.9,,,,,,,,
-231.1,-1152122.2,57.20403712,,,257.7,,,,,,,,
-226.7,-1152348.9,57.21529301,,,256.6,,,,,,,,
-214.3,-1152563.2,57.22593322,,,255.3,,,,,,,,
-218.4,-1152781.6,57.236777,,,254.1,,,,,,,,
-225.3,-1153006.9,57.24796338,,,227.7,,,,,,,,
-233.8,-1153240.7,57.25957178,,,254.1,,,,,,,,
-222.4,-1153463.1,57.27061417,,,254.4,,,,,,,,
-268.2,-1153731.3,57.28393057,,,254.7,,,,,,,,
-296.9,-1154028.2,57.29867196,,,254,,,,,,,,
-237.2,-1154265.4,57.31044918,,,251.1,,,,,,,,
-225.1,-1154490.5,57.32162562,,,254.6,,,,,,,,
-216.7,-1154707.2,57.332385,,,249.5,,,,,,,,
-240.9,-1154948.1,57.34434593,,,255.5,,,,,,,,
-230.7,-1155178.8,57.35580042,,,254.4,,,,,,,,
-295.5,-1155474.3,57.37047229,,,254.2,,,,,,,,
-233.9,-1155708.2,57.38208567,,,253.9,,,,,,,,
-295.9,-1156004.1,57.3967774,,,254.5,,,,,,,,
-217.3,-1156221.4,57.40756657,,,254,,,,,,,,
-228.8,-1156450.2,57.41892672,,,254.1,,,,,,,,
-283.1,-1156733.3,57.43298292,,,254.1,,,,,,,,
-219.7,-1156953,57.44389125,,,254.1,,,,,,,,
-286.5,-1157239.5,57.45811627,,,253.2,,,,,,,,
-219.8,-1157459.3,57.46902956,,,254.4,,,,,,,,
-229.2,-1157688.5,57.48040957,,,254.1,,,,,,,,
-277.1,-1157965.6,57.49416787,,,253.9,,,,,,,,
-213.9,-1158179.5,57.50478822,,,256.3,,,,,,,,
-230.7,-1158410.2,57.51624271,,,254.1,,,,,,,,
-294.1,-1158704.3,57.53084507,,,229.6,,,,,,,,
-280.1,-1158984.4,57.54475232,,,253.6,,,,,,,,
-229.1,-1159213.5,57.55612737,,,253.9,,,,,,,,
-266.4,-1159479.9,57.5693544,,,253.8,,,,,,,,
-291.9,-1159771.8,57.58384753,,,254,,,,,,,,
-224.9,-1159996.7,57.59501405,,,253.9,,,,,,,,
-279.8,-1160276.5,57.6089064,,,254.5,,,,,,,,
-266.4,-1160542.9,57.62213343,,,251,,,,,,,,
-267.9,-1160810.8,57.63543494,,,253.4,,,,,,,,
-294.7,-1161105.5,57.65006709,,,253.6,,,,,,,,
-243.1,-1161348.6,57.66213725,,,252,,,,,,,,
-283,-1161631.6,57.67618849,,,253.7,,,,,,,,
-296,-1161927.6,57.69088519,,,253.5,,,,,,,,
-227.8,-1162155.4,57.70219569,,,252.7,,,,,,,,
-268.8,-1162424.2,57.71554188,,,253.3,,,,,,,,
-282.8,-1162707,57.72958319,,,253.1,,,,,,,,
-276.5,-1162983.5,57.7433117,,,231.3,,,,,,,,
-294.3,-1163277.8,57.75792399,,,253.1,,,,,,,,
-222.8,-1163500.6,57.76898624,,,224.6,,,,,,,,
-238.6,-1163739.2,57.78083297,,,253.3,,,,,,,,
-223.9,-1163963.1,57.79194983,,,253.3,,,,,,,,
-268.8,-1164231.9,57.80529603,,,253.8,,,,,,,,
-170.1,-1164402,57.81374166,,,253.9,,,,,,,,
-287.6,-1164689.6,57.8280213,,,253,,,,,,,,
-226.5,-1164916.1,57.83926725,,,249.8,,,,,,,,
-235.3,-1165151.4,57.85095013,,,253.2,,,,,,,,
-275.6,-1165427,57.86463395,,,252.6,,,,,,,,
-266,-1165693,57.87784112,,,252.4,,,,,,,,
-226,-1165919,57.88906225,,,251.9,,,,,,,,
-226.3,-1166145.3,57.90029828,,,253,,,,,,,,
-279.2,-1166424.5,57.91416084,,,253,,,,,,,,
-295.6,-1166720.1,57.92883768,,,254.5,,,,,,,,
-296.8,-1167016.9,57.9435741,,,253.3,,,,,,,,
-286.1,-1167303,57.95777926,,,253.3,,,,,,,,
-268.4,-1167571.4,57.97110559,,,241.3,,,,,,,,
-231.6,-1167803,57.98260477,,,253.5,,,,,,,,
-222.1,-1168025.1,57.99363226,,,253.2,,,,,,,,
-220.9,-1168246,58.00460017,,,252.3,,,,,,,,
-230.5,-1168476.5,58.01604473,,,253,,,,,,,,
-284.4,-1168760.9,58.03016547,,,252.9,,,,,,,,
-287.3,-1169048.2,58.04443021,,,252.7,,,,,,,,
-281.5,-1169329.7,58.05840697,,,252.3,,,,,,,,
-300.5,-1169630.2,58.0733271,,,253.5,,,,,,,,
-236.1,-1169866.3,58.08504971,,,250.8,,,,,,,,
-215.8,-1170082.1,58.0957644,,,253,,,,,,,,
-229,-1170311.1,58.10713448,,,252.4,,,,,,,,
-211.2,-1170522.3,58.11762077,,,252.2,,,,,,,,
-221.6,-1170743.9,58.12862344,,,252.8,,,,,,,,
-233.6,-1170977.5,58.14022192,,,252.9,,,,,,,,
-283.9,-1171261.4,58.15431784,,,252.7,,,,,,,,
-237.8,-1171499.2,58.16612485,,,252.5,,,,,,,,
-247,-1171746.2,58.17838865,,,252.3,,,,,,,,
-211.7,-1171957.9,58.18889977,,,252.6,,,,,,,,
-282.6,-1172240.5,58.20293115,,,252.9,,,,,,,,
-239.2,-1172479.7,58.21480767,,,252.8,,,,,,,,
-295.1,-1172774.8,58.22945969,,,252.3,,,,,,,,
-220.5,-1172995.3,58.24040773,,,252.4,,,,,,,,
-291.4,-1173286.7,58.25487604,,,251.5,,,,,,,,
-228.8,-1173515.5,58.26623619,,,251.5,,,,,,,,
-275.7,-1173791.2,58.27992498,,,251.6,,,,,,,,
-212.7,-1174003.9,58.29048575,,,252.5,,,,,,,,
-286.2,-1174290.1,58.30469587,,,252.3,,,,,,,,
-244.2,-1174534.3,58.31682065,,,252.2,,,,,,,,
-293.6,-1174827.9,58.33139819,,,252.2,,,,,,,,
-238.6,-1175066.5,58.34324492,,,251.6,,,,,,,,
-233.1,-1175299.6,58.35481857,,,251,,,,,,,,
-223.7,-1175523.3,58.3659255,,,251.9,,,,,,,,
-281,-1175804.3,58.37987744,,,251.2,,,,,,,,
-214.8,-1176019.1,58.39054247,,,251.5,,,,,,,,
-221,-1176240.1,58.40151535,,,251,,,,,,,,
-212.9,-1176453,58.41208605,,,252.3,,,,,,,,
-277,-1176730,58.42583938,,,252,,,,,,,,
-291,-1177021,58.44028783,,,251.4,,,,,,,,
-279,-1177300,58.45414046,,,251.5,,,,,,,,
-241.9,-1177541.9,58.46615104,,,251.5,,,,,,,,
-212.7,-1177754.6,58.47671181,,,252,,,,,,,,
-232.6,-1177987.2,58.48826064,,,251.7,,,,,,,,
-220.5,-1178207.7,58.49920869,,,251.5,,,,,,,,
-294.2,-1178501.9,58.51381602,,,251.4,,,,,,,,
-253.1,-1178755,58.52638269,,,251.4,,,,,,,,
-294.3,-1179049.3,58.54099498,,,251.3,,,,,,,,
-245.3,-1179294.6,58.55317438,,,252.7,,,,,,,,
-228.9,-1179523.5,58.56453949,,,253.6,,,,,,,,
-285.3,-1179808.8,58.57870493,,,251.4,,,,,,,,
-269.3,-1180078.1,58.59207595,,,251.3,,,,,,,,
-219.8,-1180297.9,58.60298924,,,251.3,,,,,,,,
-250.4,-1180548.3,58.61542185,,,251.3,,,,,,,,
-210.6,-1180758.9,58.62587836,,,250.5,,,,,,,,
-285.2,-1181044.1,58.64003883,,,251.2,,,,,,,,
-245.3,-1181289.4,58.65221822,,,250.6,,,,,,,,
-239.2,-1181528.6,58.66409474,,,250.9,,,,,,,,
-221.9,-1181750.5,58.6751123,,,251.1,,,,,,,,
-255.3,-1182005.8,58.68778821,,,253.5,,,,,,,,
-223.3,-1182229.1,58.69887528,,,250.9,,,,,,,,
-270.3,-1182499.4,58.71229595,,,251.3,,,,,,,,
-278.7,-1182778.1,58.72613369,,,250.8,,,,,,,,
-232.6,-1183010.7,58.73768251,,,250.6,,,,,,,,
-228,-1183238.7,58.74900295,,,250.5,,,,,,,,
-268.3,-1183507,58.76232431,,,250.7,,,,,,,,
-293.6,-1183800.6,58.77690185,,,250.4,,,,,,,,
-221,-1184021.6,58.78787473,,,250.3,,,,,,,,
-285.7,-1184307.3,58.80206002,,,250.5,,,,,,,,
-249,-1184556.3,58.81442312,,,249.6,,,,,,,,
-266.6,-1184822.9,58.82766008,,,250.9,,,,,,,,
-294.2,-1185117.1,58.84226741,,,221.8,,,,,,,,
-238.8,-1185355.9,58.85412408,,,250.7,,,,,,,,
-265.4,-1185621.3,58.86730145,,,250.5,,,,,,,,
-226.6,-1185847.9,58.87855237,,,251.5,,,,,,,,
-219.8,-1186067.7,58.88946567,,,236,,,,,,,,
-212.2,-1186279.9,58.90000161,,,250.6,,,,,,,,
-232.2,-1186512.1,58.91153058,,,250.5,,,,,,,,
-281.9,-1186794,58.9255272,,,250.2,,,,,,,,
-277,-1187071,58.93928053,,,249.9,,,,,,,,
-218.2,-1187289.2,58.95011438,,,251,,,,,,,,
-212.5,-1187501.7,58.96066522,,,249.9,,,,,,,,
-292.1,-1187793.8,58.97516829,,,249.9,,,,,,,,
-219.8,-1188013.6,58.98608158,,,249.6,,,,,,,,
-212.2,-1188225.8,58.99661752,,,249.7,,,,,,,,
-268.1,-1188493.9,59.00992896,,,250,,,,,,,,
-229.6,-1188723.5,59.02132883,,,249.7,,,,,,,,
-220.2,-1188943.7,59.03226199,,,249,,,,,,,,
-291.6,-1189235.3,59.04674022,,,249.8,,,,,,,,
-217.6,-1189452.9,59.05754429,,,249.6,,,,,,,,
-241.9,-1189694.8,59.06955487,,,249,,,,,,,,
-223.7,-1189918.5,59.0806618,,,250,,,,,,,,
-281.1,-1190199.6,59.0946187,,,250.3,,,,,,,,
-261.7,-1190461.3,59.10761237,,,250.3,,,,,,,,
-223.4,-1190684.7,59.11870441,,,250.2,,,,,,,,
-280,-1190964.7,59.13260669,,,250.4,,,,,,,,
-211,-1191175.7,59.14308305,,,249.7,,,,,,,,
-264,-1191439.7,59.15619092,,,250.3,,,,,,,,
-223.5,-1191663.2,59.16728792,,,249.5,,,,,,,,
-210.5,-1191873.7,59.17773946,,,249.3,,,,,,,,
-273.7,-1192147.4,59.19132895,,,248.7,,,,,,,,
-211.7,-1192359.1,59.20184007,,,249,,,,,,,,
-285.1,-1192644.2,59.21599557,,,249.2,,,,,,,,
-291,-1192935.2,59.23044402,,,249.5,,,,,,,,
-291.3,-1193226.5,59.24490736,,,249.8,,,,,,,,
-256.2,-1193482.7,59.25762795,,,249.1,,,,,,,,
-277.8,-1193760.5,59.271421,,,249.4,,,,,,,,
-226.4,-1193986.9,59.28266199,,,249.1,,,,,,,,
-211.8,-1194198.7,59.29317807,,,248.6,,,,,,,,
-210.6,-1194409.3,59.30363458,,,248.8,,,,,,,,
-265.9,-1194675.2,59.31683678,,,248.8,,,,,,,,
-278.7,-1194953.9,59.33067452,,,248,,,,,,,,
-221.9,-1195175.8,59.34169208,,,249.3,,,,,,,,
-233,-1195408.8,59.35326077,,,248.8,,,,,,,,
-253.2,-1195662,59.36583241,,,249.2,,,,,,,,
-272.7,-1195934.7,59.37937224,,,248.6,,,,,,,,
-291,-1196225.7,59.39382068,,,249.1,,,,,,,,
-221.1,-1196446.8,59.40479852,,,248.1,,,,,,,,
-278.5,-1196725.3,59.41862633,,,249,,,,,,,,
-251.1,-1196976.4,59.4310937,,,248.9,,,,,,,,
-289.4,-1197265.8,59.4454627,,,248.6,,,,,,,,
-221,-1197486.8,59.45643558,,,249,,,,,,,,
-286.1,-1197772.9,59.47064073,,,260.6,,,,,,,,
-262.7,-1198035.6,59.48368406,,,247.8,,,,,,,,
-271.6,-1198307.2,59.49716927,,,248.6,,,,,,,,
-209.7,-1198516.9,59.50758109,,,247.5,,,,,,,,
-220.7,-1198737.6,59.51853907,,,248.2,,,,,,,,
-273.6,-1199011.2,59.53212359,,,248.5,,,,,,,,
-247,-1199258.2,59.54438739,,,260,,,,,,,,
-277.2,-1199535.4,59.55815065,,,248.5,,,,,,,,
-221.6,-1199757,59.56915331,,,248.1,,,,,,,,
-234.8,-1199991.8,59.58081137,,,248.4,,,,,,,,
-212.1,-1200203.9,59.59134235,,,248.1,,,,,,,,
-210.8,-1200414.7,59.60180879,,,248.5,,,,,,,,
-280.1,-1200694.8,59.61571604,,,248.1,,,,,,,,
-286.3,-1200981.1,59.62993112,,,256,,,,,,,,
-277.8,-1201258.9,59.64372417,,,247.9,,,,,,,,
-251.5,-1201510.4,59.6562114,,,248.4,,,,,,,,
-234.9,-1201745.3,59.66787443,,,247.2,,,,,,,,
-276.1,-1202021.4,59.68158307,,,247.7,,,,,,,,
-292.7,-1202314.1,59.69611593,,,248.5,,,,,,,,
-268.9,-1202583,59.70946708,,,247.5,,,,,,,,
-272.1,-1202855.1,59.72297712,,,247.3,,,,,,,,
-292.4,-1203147.5,59.73749508,,,248.1,,,,,,,,
-221.6,-1203369.1,59.74849775,,,248.3,,,,,,,,
-263.2,-1203632.3,59.76156589,,,248.3,,,,,,,,
-253,-1203885.3,59.7741276,,,248.2,,,,,,,,
-250,-1204135.3,59.78654035,,,247.9,,,,,,,,
-247.3,-1204382.6,59.79881905,,,248.4,,,,,,,,
-263.9,-1204646.5,59.81192195,,,248.4,,,,,,,,
-227.1,-1204873.6,59.8231977,,,247.4,,,,,,,,
-230,-1205103.6,59.83461743,,,247,,,,,,,,
-274.7,-1205378.3,59.84825657,,,247.9,,,,,,,,
-282.6,-1205660.9,59.86228794,,,246.9,,,,,,,,
-275.8,-1205936.7,59.87598169,,,248.5,,,,,,,,
-271.8,-1206208.5,59.88947684,,,246.6,,,,,,,,
-229.7,-1206438.2,59.90088168,,,247.3,,,,,,,,
-274.6,-1206712.8,59.91451585,,,247.7,,,,,,,,
-259.2,-1206972,59.92738539,,,276.9,,,,,,,,
-218.3,-1207190.3,59.93822421,,,246.1,,,,,,,,
-261.5,-1207451.8,59.95120795,,,272.9,,,,,,,,
-255.6,-1207707.4,59.96389875,,,246,,,,,,,,
-278.7,-1207986.1,59.97773648,,,242.7,,,,,,,,
-240,-1208226.1,59.98965273,,,258.1,,,,,,,,
-211.8,-1208437.9,60.00016881,,,273.1,,,,,,,,
-220.6,-1208658.5,60.01112183,,,245.6,,,,,,,,
-279.3,-1208937.8,60.02498936,,,246.1,,,,,,,,
-220.1,-1209157.9,60.03591754,,,275.8,,,,,,,,
-263.9,-1209421.8,60.04902045,,,245.5,,,,,,,,
-272.4,-1209694.2,60.06254538,,,246,,,,,,,,
-284.6,-1209978.8,60.07667606,,,243.6,,,,,,,,
-255.4,-1210234.2,60.08935693,,,246.6,,,,,,,,
-280.8,-1210515,60.10329894,,,245.7,,,,,,,,
-246.6,-1210761.6,60.11554288,,,245.8,,,,,,,,
-210.7,-1210972.3,60.12600435,,,244.1,,,,,,,,
-222.7,-1211195,60.13706163,,,246.7,,,,,,,,
-290.7,-1211485.7,60.15149518,,,245.8,,,,,,,,
-219.1,-1211704.8,60.16237372,,,245.7,,,,,,,,
-237.2,-1211942,60.17415094,,,273.5,,,,,,,,
-210.7,-1212152.7,60.18461241,,,273.9,,,,,,,,
-217.8,-1212370.5,60.1954264,,,245.9,,,,,,,,
-260.7,-1212631.2,60.20837042,,,245.1,,,,,,,,
-279.7,-1212910.9,60.22225781,,,245.5,,,,,,,,
-280,-1213190.9,60.23616009,,,245.5,,,,,,,,
-218.2,-1213409.1,60.24699394,,,246,,,,,,,,
-274.4,-1213683.5,60.26061818,,,246.1,,,,,,,,
-280.8,-1213964.3,60.27456019,,,247.4,,,,,,,,
-216.7,-1214181,60.28531956,,,246.2,,,,,,,,
-273.7,-1214454.7,60.29890904,,,245.9,,,,,,,,
-262.9,-1214717.6,60.3119623,,,244.5,,,,,,,,
-209.4,-1214927,60.32235922,,,245.7,,,,,,,,
-291.6,-1215218.6,60.33683745,,,246.6,,,,,,,,
-271.4,-1215490,60.35031274,,,256.3,,,,,,,,
-278.7,-1215768.7,60.36415048,,,244.5,,,,,,,,
-210.6,-1215979.3,60.37460698,,,246.1,,,,,,,,
-222.6,-1216201.9,60.3856593,,,244.6,,,,,,,,
-250.7,-1216452.6,60.39810681,,,244.9,,,,,,,,
-210.2,-1216662.8,60.40854345,,,245.1,,,,,,,,
-290.8,-1216953.6,60.42298197,,,274.7,,,,,,,,
-208.8,-1217162.4,60.4333491,,,245.7,,,,,,,,
-283.2,-1217445.6,60.44741027,,,250.9,,,,,,,,
-220,-1217665.6,60.45833349,,,245.5,,,,,,,,
-257.3,-1217922.9,60.47110869,,,246,,,,,,,,
-209.1,-1218132,60.48149072,,,249.8,,,,,,,,
-208.2,-1218340.2,60.49182806,,,245.2,,,,,,,,
-279.5,-1218619.7,60.50570552,,,245.3,,,,,,,,
-225.7,-1218845.4,60.51691176,,,245.1,,,,,,,,
-282.4,-1219127.8,60.5309332,,,245.1,,,,,,,,
-262.3,-1219390.1,60.54395666,,,244.6,,,,,,,,
-210,-1219600.1,60.55438338,,,245.3,,,,,,,,
-225.9,-1219826,60.56559954,,,244.4,,,,,,,,
-218.5,-1220044.5,60.57644829,,,245.1,,,,,,,,
-278.6,-1220323.1,60.59028106,,,245.1,,,,,,,,
-281.1,-1220604.2,60.60423796,,,245.2,,,,,,,,
-265.7,-1220869.9,60.61743024,,,245.4,,,,,,,,
-279.4,-1221149.3,60.63130273,,,244.8,,,,,,,,
-217.5,-1221366.8,60.64210183,,,273.9,,,,,,,,
-257.9,-1221624.7,60.65490682,,,270.7,,,,,,,,
-228.4,-1221853.1,60.66624712,,,244.9,,,,,,,,
-219.4,-1222072.5,60.67714055,,,243.9,,,,,,,,
-239.6,-1222312.1,60.68903693,,,244.3,,,,,,,,
-279.3,-1222591.4,60.70290446,,,244.8,,,,,,,,
-239,-1222830.4,60.71477105,,,243.6,,,,,,,,
-272.3,-1223102.7,60.72829102,,,244.2,,,,,,,,
-209.5,-1223312.2,60.73869291,,,241.4,,,,,,,,
-223.5,-1223535.7,60.74978991,,,244.9,,,,,,,,
-288.2,-1223823.9,60.76409934,,,244.5,,,,,,,,
-220.3,-1224044.2,60.77503746,,,245.2,,,,,,,,
-247.6,-1224291.8,60.78733105,,,244.4,,,,,,,,
-277.7,-1224569.5,60.80111913,,,244.1,,,,,,,,
-227.2,-1224796.7,60.81239984,,,274.2,,,,,,,,
-274,-1225070.7,60.82600422,,,244.6,,,,,,,,
-279.5,-1225350.2,60.83988168,,,243.5,,,,,,,,
-211.3,-1225561.5,60.85037294,,,244.4,,,,,,,,
-280,-1225841.5,60.86427523,,,244.4,,,,,,,,
-221.5,-1226063,60.87527293,,,244.1,,,,,,,,
-278.1,-1226341.1,60.88908087,,,270.5,,,,,,,,
-264.3,-1226605.4,60.90220364,,,243.7,,,,,,,,
-291.5,-1226896.9,60.91667691,,,241.3,,,,,,,,
-281.7,-1227178.6,60.9306636,,,243.3,,,,,,,,
-282.2,-1227460.8,60.94467511,,,268.5,,,,,,,,
-277.2,-1227738,60.95843838,,,270.5,,,,,,,,
-271.8,-1228009.8,60.97193352,,,243.5,,,,,,,,
-210.5,-1228220.3,60.98238506,,,244.1,,,,,,,,
-279,-1228499.3,60.99623769,,,259.5,,,,,,,,
-228.6,-1228727.9,61.00758792,,,243.8,,,,,,,,
-276.5,-1229004.4,61.02131642,,,243.5,,,,,,,,
-279,-1229283.4,61.03516906,,,241,,,,,,,,
-233.5,-1229516.9,61.04676257,,,273.2,,,,,,,,
-287.3,-1229804.2,61.0610273,,,247.4,,,,,,,,
-228,-1230032.2,61.07234774,,,243.9,,,,,,,,
-278,-1230310.2,61.08615072,,,243.7,,,,,,,,
-287.4,-1230597.6,61.10042042,,,241.3,,,,,,,,
-271.7,-1230869.3,61.1139106,,,243.1,,,,,,,,
-218.9,-1231088.2,61.12477921,,,243.4,,,,,,,,
-231.4,-1231319.6,61.13626845,,,270.5,,,,,,,,
-237.5,-1231557.1,61.14806057,,,240.4,,,,,,,,
-276.9,-1231834,61.16180894,,,243.4,,,,,,,,
-282.8,-1232116.8,61.17585024,,,261.9,,,,,,,,
-227,-1232343.8,61.18712102,,,243.2,,,,,,,,
-256.8,-1232600.6,61.1998714,,,240.4,,,,,,,,
-227.6,-1232828.2,61.21117197,,,243.5,,,,,,,,
-219.8,-1233048,61.22208527,,,242.4,,,,,,,,
-278.7,-1233326.7,61.23592301,,,257.6,,,,,,,,
-277.1,-1233603.8,61.2496813,,,242.3,,,,,,,,
-216.2,-1233820,61.26041585,,,242.5,,,,,,,,
-223.9,-1234043.9,61.27153271,,,270.4,,,,,,,,
-249.5,-1234293.4,61.28392064,,,257,,,,,,,,
-209.1,-1234502.5,61.29430267,,,242.7,,,,,,,,
-219.9,-1234722.4,61.30522093,,,253.6,,,,,,,,
-205.7,-1234928.1,61.31543414,,,243.3,,,,,,,,
-223.9,-1235152,61.326551,,,242.7,,,,,,,,
-245,-1235397,61.3387155,,,242.9,,,,,,,,
-209.3,-1235606.3,61.34910746,,,256.6,,,,,,,,
-288.9,-1235895.2,61.36345164,,,242.9,,,,,,,,
-134.6,-1236029.8,61.37013467,,,242.8,,,,,,,,
-220.1,-1236249.9,61.38106285,,,252.1,,,,,,,,
-217.2,-1236467.1,61.39184706,,,268.3,,,,,,,,
-228.9,-1236696,61.40321217,,,242.4,,,,,,,,
-282.7,-1236978.7,61.41724851,,,242.6,,,,,,,,
-288.6,-1237267.3,61.4315778,,,242.5,,,,,,,,
-217.5,-1237484.8,61.44237689,,,242.1,,,,,,,,
-214.6,-1237699.4,61.453032,,,241.8,,,,,,,,
-270.8,-1237970.2,61.4664775,,,242.8,,,,,,,,
-216.9,-1238187.1,61.4772468,,,243,,,,,,,,
-217.2,-1238404.3,61.488031,,,242.3,,,,,,,,
-266.6,-1238670.9,61.50126796,,,251.3,,,,,,,,
-225.6,-1238896.5,61.51246923,,,242.3,,,,,,,,
-282.2,-1239178.7,61.52648075,,,241.4,,,,,,,,
-288.9,-1239467.6,61.54082493,,,244.3,,,,,,,,
-279.3,-1239746.9,61.55469246,,,242.8,,,,,,,,
-278,-1240024.9,61.56849544,,,242.4,,,,,,,,
-214.3,-1240239.2,61.57913565,,,242.4,,,,,,,,
-275.4,-1240514.6,61.59280954,,,254,,,,,,,,
-239.8,-1240754.4,61.60471585,,,242.4,,,,,,,,
-287.6,-1241042,61.61899549,,,241.8,,,,,,,,
-288.6,-1241330.6,61.63332477,,,242.3,,,,,,,,
-273.2,-1241603.8,61.64688943,,,241.8,,,,,,,,
-271.7,-1241875.5,61.66037961,,,239.9,,,,,,,,
-247.2,-1242122.7,61.67265334,,,268.8,,,,,,,,
-257.1,-1242379.8,61.68541861,,,271.7,,,,,,,,
-272.4,-1242652.2,61.69894355,,,257.9,,,,,,,,
-359.2,-1243011.4,61.7167782,,,242.5,,,,,,,,
-274.3,-1243285.7,61.73039747,,,242.1,,,,,,,,
-243.6,-1243529.3,61.74249246,,,242,,,,,,,,
-288.5,-1243817.8,61.75681677,,,253,,,,,,,,
-205.2,-1244023,61.76700516,,,242.5,,,,,,,,
-281.4,-1244304.4,61.78097696,,,241.8,,,,,,,,
-226.3,-1244530.7,61.79221298,,,271.8,,,,,,,,
-239.6,-1244770.3,61.80410937,,,249.3,,,,,,,,
-247.1,-1245017.4,61.81637813,,,269.7,,,,,,,,
-211.5,-1245228.9,61.82687932,,,240.6,,,,,,,,
-243,-1245471.9,61.83894452,,,270.1,,,,,,,,
-231.6,-1245703.5,61.85044369,,,242.8,,,,,,,,
-231.1,-1245934.6,61.86191804,,,239.4,,,,,,,,
-208,-1246142.6,61.87224545,,,242.7,,,,,,,,
-287.8,-1246430.4,61.88653502,,,242.1,,,,,,,,
-224.8,-1246655.2,61.89769657,,,239.7,,,,,,,,
