3,3189.31,-400,-397.5,-65858.6,3.894898202,,4075
3,3197.27,-400,-390,-66248.6,3.917962924,,4074
3,3197.27,-400,-414,-66662.6,3.942447013,,4073
3,3197.27,-400,-389.7,-67052.3,3.965493993,,4072
3,3197.27,-400,-389.7,-67442,3.988540973,,4071
3,3197.27,-400,-391.2,-67833.2,4.011676663,,4070
3,3197.27,-400,-389.5,-68222.7,4.034711815,,4069
3,3189.31,-400,-441,-68663.7,4.060792693,,4068
3,3201.24,-400,-385.7,-69049.4,4.083603112,,4067
3,3209.2,-400,-376.4,-69425.8,4.105863525,,4066
3,3189.31,-400,-462.2,-69888,4.133198178,,4065
3,3189.31,-400,-399.6,-70287.6,4.156830647,,4064
3,3189.31,-400,-471.2,-70758.8,4.184697562,,4063
3,3197.27,-400,-388.6,-71147.4,4.207679488,,4062
3,3197.27,-400,-386.1,-71533.5,4.230513563,,4061
3,3201.24,-400,-318.3,-71851.8,4.249337924,,4060
3,3189.31,-400,-449.2,-72301,4.275903753,,4059
3,3189.31,-400,-398.4,-72699.4,4.299465253,,4058
3,3197.27,-400,-389.4,-73088.8,4.322494491,,4057
3,3197.27,-400,-448.8,-73537.6,4.349036663,,4056
3,3209.2,-400,-377.3,-73914.9,4.371350303,,4055
3,3201.24,-400,-325,-74239.9,4.390570905,,4054
3,3197.27,-400,-427.6,-74667.5,4.415859303,,4053
3,3189.31,-400,-445.7,-75113.2,4.44221814,,4052
3,3193.29,-400,-397,-75510.2,4.465696844,,4051
3,3201.24,-400,-318.4,-75828.6,4.48452712,,4050
3,3189.31,-400,-400.5,-76229.1,4.508212815,,4049
3,3189.31,-400,-461,-76690.1,4.535476499,,4048
3,3209.2,-400,-375.9,-77066,4.557707343,,4047
3,3197.27,-400,-390,-77456,4.580772065,,4046
3,3197.27,-400,-382.3,-77838.3,4.603381407,,4045
3,3197.27,-400,-383,-78221.3,4.626032146,,4044
3,3201.24,-400,-322.4,-78543.7,4.645098983,,4043
3,3189.31,-400,-405,-78948.7,4.66905081,,4042
3,3197.27,-400,-389.5,-79338.2,4.692085962,,4041
3,3189.31,-400,-400.2,-79738.4,4.715753915,,4040
3,3189.31,-400,-461.5,-80199.9,4.743047169,,4039
3,3197.27,-400,-389,-80588.9,4.766052751,,4038
3,3189.31,-400,-400.2,-80989.1,4.789720704,,4037
3,3185.34,-400,-461,-81450.1,4.816984388,,4036
3,3209.2,-400,-309.2,-81759.3,4.835270573,,4035
3,3197.27,-400,-385.2,-82144.5,4.858051421,,4034
3,3197.27,-400,-403.3,-82547.8,4.881902709,,4033
3,3189.31,-400,-418.9,-82966.7,4.906676586,,4032
3,3197.27,-400,-445,-83411.7,4.932994026,,4031
3,3197.27,-400,-318.6,-83730.3,4.951836129,,4030
3,3201.24,-400,-317.6,-84047.9,4.970619093,,4029
3,3197.27,-400,-448,-84495.9,4.997113953,,4028
3,3197.27,-400,-410.1,-84906,5.021367395,,4027
3,3209.2,-400,-376.3,-85282.3,5.043621895,,4026
3,3197.27,-400,-448.3,-85730.6,5.070134497,,4025
3,3189.31,-400,-400.7,-86131.3,5.09383202,,4024
3,3201.24,-400,-324.6,-86455.9,5.113028966,,4023
3,3201.24,-400,-325.6,-86781.5,5.132285052,,4022
3,3197.27,-400,-433.6,-87215.1,5.157928291,,4021
3,3189.31,-400,-407.6,-87622.7,5.182033883,,4020
3,3197.27,-400,-388.7,-88011.4,5.205021722,,4019
3,3197.27,-400,-387.9,-88399.3,5.22796225,,4018
3,3189.31,-400,-432.1,-88831.4,5.253516779,,4017
3,3197.27,-400,-430.2,-89261.6,5.278958941,,4016
3,3201.24,-400,-325,-89586.6,5.298179543,,4015
3,3201.24,-400,-316.3,-89902.9,5.316885624,,4014
3,3197.27,-400,-387.8,-90290.7,5.339820237,,4013
3,3197.27,-400,-316.8,-90607.5,5.358555888,,4012
3,3197.27,-400,-387.4,-90994.9,5.381466845,,4011
3,3189.31,-400,-449,-91443.9,5.408020846,,4010
3,3201.24,-400,-382.9,-91826.8,5.430665672,,4009
3,3197.27,-400,-410.7,-92237.5,5.454954598,,4008
3,3197.27,-400,-387.6,-92625.1,5.477877383,,4007
3,3197.27,-400,-380.7,-93005.8,5.5003921,,4006
3,3189.31,-400,-422.2,-93428,5.52536114,,4005
3,3197.27,-400,-409.1,-93837.1,5.549555442,,4004
3,3193.29,-400,-415.5,-94252.6,5.574128242,,4003
3,3197.27,-400,-434,-94686.6,5.599795138,,4002
3,3185.34,-400,-457.5,-95144.1,5.626851831,,4001
3,3205.22,-400,-376,-95520.1,5.649088589,,4000
3,3205.22,-400,-375.1,-95895.2,5.67127212,,3999
3,3197.27,-400,-388.7,-96283.9,5.69425996,,3998
3,3197.27,-400,-386.7,-96670.6,5.717129518,,3997
3,3185.34,-400,-457,-97127.6,5.744156641,,3996
3,3185.34,-400,-458.1,-97585.7,5.771248819,,3995
3,3197.27,-400,-384.9,-97970.6,5.794011925,,3994
3,3193.29,-400,-407.3,-98377.9,5.818099774,,3993
3,3197.27,-400,-316.9,-98694.8,5.83684134,,3992
3,3197.27,-400,-382.9,-99077.7,5.859486165,,3991
3,3177.38,-400,-578.4,-99656.1,5.893692922,,3990
3,3197.27,-400,-385.2,-100041.3,5.916473771,,3989
3,3197.27,-400,-322.3,-100363.6,5.935534693,,3988
3,3197.27,-400,-316.9,-100680.5,5.954276259,,3987
3,3189.31,-400,-387.3,-101067.8,5.977181302,,3986
3,3197.27,-400,-318.5,-101386.3,5.996017491,,3985
3,3185.34,-400,-459.5,-101845.8,6.023192465,,3984
3,3213.17,-400,-374.9,-102220.7,6.045364168,,3983
3,3185.34,-400,-397.3,-102618,6.068860615,,3982
3,3197.27,-400,-432.1,-103050.1,6.094415144,,3981
3,3197.27,-400,-388.4,-103438.5,6.117385241,,3980
3,3197.27,-400,-385.5,-103824,6.140183832,,3979
3,3193.29,-400,-400.5,-104224.5,6.163869527,,3978
3,3189.31,-400,-445.2,-104669.7,6.190198794,,3977
3,3205.22,-400,-376.1,-105045.8,6.212441466,,3976
3,3197.27,-400,-444.6,-105490.4,6.238735249,,3975
3,3185.34,-400,-399,-105889.4,6.262332234,,3974
3,3185.34,-400,-402,-106291.4,6.286106639,,3973
3,3197.27,-400,-323.6,-106615,6.305244445,,3972
3,3185.34,-400,-454.9,-107069.9,6.332147373,,3971
3,3197.27,-400,-386.4,-107456.3,6.35499919,,3970
3,3197.27,-400,-391.9,-107848.2,6.378176278,,3969
3,3197.27,-400,-388.3,-108236.5,6.401140462,,3968
3,3193.29,-400,-383,-108619.5,6.423791202,,3967
3,3193.29,-400,-446.5,-109066,6.450197351,,3966
3,3193.29,-400,-433.1,-109499.1,6.475811021,,3965
3,3197.27,-400,-379.4,-109878.5,6.498248855,,3964
3,3197.27,-400,-376,-110254.5,6.520485613,,3963
3,3197.27,-400,-376.2,-110630.7,6.542734199,,3962
3,3197.27,-400,-387.4,-111018.1,6.565645156,,3961
3,3197.27,-400,-377.4,-111395.5,6.58796471,,3960
3,3197.27,-400,-381.5,-111777,6.610526739,,3959
3,3197.27,-400,-382.1,-112159.1,6.633124253,,3958
3,3185.34,-400,-451.3,-112610.4,6.659814276,,3957
3,3185.34,-400,-454.4,-113064.8,6.686687634,,3956
3,3197.27,-400,-377.7,-113442.5,6.70902493,,3955
3,3197.27,-400,-384.8,-113827.3,6.731782122,,3954
3,3205.22,-400,-364.8,-114192.1,6.753356508,,3953
3,3197.27,-400,-380.2,-114572.3,6.775841655,,3952
3,3193.29,-400,-419,-114991.3,6.800621446,,3951
3,3197.27,-400,-385.8,-115377.1,6.823437779,,3950
3,3193.29,-400,-387.6,-115764.7,6.846360564,,3949
3,3205.22,-400,-373.7,-116138.4,6.868461299,,3948
3,3193.29,-400,-444,-116582.4,6.894719598,,3947
3,3197.27,-400,-383.4,-116965.8,6.917393994,,3946
3,3193.29,-400,-419.3,-117385.1,6.942191527,,3945
3,3193.29,-400,-390.4,-117775.5,6.965279905,,3944
3,3185.34,-400,-386.7,-118162.2,6.988149464,,3943
3,3197.27,-400,-314.3,-118476.5,7.006737264,,3942
3,3197.27,-400,-315.4,-118791.9,7.025390119,,3941
3,3185.34,-400,-459,-119250.9,7.052535523,,3940
3,3197.27,-400,-385,-119635.9,7.075304543,,3939
3,3197.27,-400,-375.3,-120011.2,7.097499902,,3938
3,3185.34,-400,-404.6,-120415.8,7.121428073,,3937
3,3185.34,-400,-452.6,-120868.4,7.148194979,,3936
3,3197.27,-400,-385.7,-121254.1,7.171005397,,3935
3,3185.34,-400,-457,-121711.1,7.19803252,,3934
3,3197.27,-400,-374.6,-122085.7,7.220186481,,3933
3,3185.34,-400,-454.7,-122540.4,7.247077581,,3932
3,3197.27,-400,-379.9,-122920.3,7.269544986,,3931
3,3197.27,-400,-386,-123306.3,7.292373147,,3930
3,3193.29,-400,-450.9,-123757.2,7.319039514,,3929
3,3197.27,-400,-316,-124073.2,7.337727853,,3928
3,3185.34,-400,-396.5,-124469.7,7.361176987,,3927
3,3197.27,-400,-374.1,-124843.8,7.383301378,,3926
3,3197.27,-400,-325.3,-125169.1,7.402539722,,3925
3,3197.27,-400,-387,-125556.1,7.425427023,,3924
3,3197.27,-400,-373.9,-125930,7.447539586,,3923
3,3185.34,-400,-452.4,-126382.4,7.474294663,,3922
3,3193.29,-400,-439.7,-126822.1,7.500298659,,3921
3,3193.29,-400,-385.2,-127207.3,7.523079507,,3920
3,3185.34,-400,-404.5,-127611.8,7.547001764,,3919
3,3193.29,-400,-457.7,-128069.5,7.574070285,,3918
3,3193.29,-400,-444.4,-128513.9,7.60035224,,3917
3,3197.27,-400,-316.7,-128830.6,7.619081977,,3916
3,3197.27,-400,-376,-129206.6,7.641318734,,3915
3,3197.27,-400,-385.3,-129591.9,7.664105497,,3914
3,3185.34,-400,-410.6,-130002.5,7.688388509,,3913
3,3185.34,-400,-443.3,-130445.8,7.71460541,,3912
3,3193.29,-400,-445.1,-130890.9,7.740928763,,3911
3,3185.34,-400,-457.1,-131348,7.7679618,,3910
3,3197.27,-400,-373,-131721,7.790021137,,3909
3,3193.29,-400,-384,-132105,7.812731017,,3908
3,3185.34,-400,-397.9,-132502.9,7.836262947,,3907
3,3193.29,-400,-386.6,-132889.5,7.859126592,,3906
3,3185.34,-400,-409.8,-133299.3,7.883362292,,3905
3,3193.29,-400,-385.9,-133685.2,7.906184539,,3904
3,3193.29,-400,-375.6,-134060.8,7.928397641,,3903
3,3193.29,-400,-433.7,-134494.5,7.954046794,,3902
3,3193.29,-400,-420.6,-134915.1,7.97892121,,3901
3,3197.27,-400,-380.8,-135295.9,8.001441841,,3900
3,3201.24,-400,-450.8,-135746.7,8.028102294,,3899
3,3185.34,-400,-457.5,-136204.2,8.055158987,,3898
3,3185.34,-400,-395.7,-136599.9,8.078560809,,3897
3,3205.22,-400,-373.7,-136973.6,8.100661544,,3896
3,3193.29,-400,-434.8,-137408.4,8.126375752,,3895
3,3189.31,-400,-404.8,-137813.2,8.15031575,,3894
3,3193.29,-400,-386.9,-138200.1,8.173197137,,3893
3,3193.29,-400,-385,-138585.1,8.195966158,,3892
3,3193.29,-400,-384.2,-138969.3,8.218687866,,3891
3,3197.27,-400,-312.3,-139281.6,8.237157385,,3890
3,3197.27,-400,-314.2,-139595.8,8.255739272,,3889
3,3193.29,-400,-380.7,-139976.5,8.278253989,,3888
3,3185.34,-400,-446.5,-140423,8.304660138,,3887
3,3185.34,-400,-457.7,-140880.7,8.33172866,,3886
3,3193.29,-400,-440.4,-141321.1,8.357774053,,3885
3,3193.29,-400,-382.9,-141704,8.380418879,,3884
3,3193.29,-400,-383.7,-142087.7,8.403111017,,3883
3,3185.34,-400,-447.5,-142535.2,8.429576307,,3882
3,3181.36,-400,-450,-142985.2,8.456189448,,3881
3,3185.34,-400,-456.5,-143441.7,8.483187,,3880
3,3185.34,-400,-454.2,-143895.9,8.510048531,,3879
3,3193.29,-400,-381.9,-144277.8,8.532634216,,3878
3,3193.29,-400,-381,-144658.8,8.555166675,,3877
3,3193.29,-400,-405.4,-145064.2,8.579142158,,3876
3,3197.27,-400,-384.5,-145448.7,8.601881608,,3875
3,3185.34,-400,-428.9,-145877.6,8.627246888,,3874
3,3185.34,-400,-435.5,-146313.1,8.653002495,,3873
3,3197.27,-400,-388.6,-146701.7,8.67598442,,3872
3,3185.34,-400,-450.2,-147151.9,8.702609389,,3871
3,3181.36,-400,-456.1,-147608,8.729583286,,3870
3,3193.29,-400,-384.4,-147992.4,8.752316822,,3869
3,3177.38,-400,-448.9,-148441.3,8.778864908,,3868
3,3185.34,-400,-384.5,-148825.8,8.801604358,,3867
3,3193.29,-400,-383.2,-149209,8.824266926,,3866
3,3193.29,-400,-379.3,-149588.3,8.846698847,,3865
3,3193.29,-400,-384.3,-149972.6,8.869426469,,3864
3,3197.27,-400,-312.8,-150285.4,8.887925559,,3863
3,3197.27,-400,-315.3,-150600.7,8.9065725,,3862
3,3193.29,-400,-384.7,-150985.4,8.929323778,,3861
3,3193.29,-400,-384.3,-151369.7,8.9520514,,3860
3,3193.29,-400,-382.2,-151751.9,8.974654828,,3859
3,3197.27,-400,-311.9,-152063.8,8.993100691,,3858
3,3173.41,-400,-470.5,-152534.3,9.020926208,,3857
3,3193.29,-400,-382.8,-152917.1,9.04356512,,3856
3,3205.22,-400,-370.2,-153287.3,9.065458864,,3855
3,3197.27,-400,-377.5,-153664.8,9.087784332,,3854
3,3193.29,-400,-446,-154110.8,9.114160911,,3853
3,3197.27,-400,-381.1,-154491.9,9.136699285,,3852
3,3185.34,-400,-406.1,-154898,9.160716166,,3851
3,3193.29,-400,-384.6,-155282.6,9.18346153,,3850
3,3181.36,-400,-455.1,-155737.7,9.210376286,,3849
3,3205.22,-400,-371.3,-156109,9.232335084,,3848
3,3193.29,-400,-433.3,-156542.3,9.257960582,,3847
3,3193.29,-400,-377,-156919.3,9.28025648,,3846
3,3193.29,-400,-313.2,-157232.5,9.298779226,,3845
3,3193.29,-400,-380.3,-157612.8,9.321270287,,3844
3,3197.27,-400,-378.9,-157991.7,9.343678551,,3843
3,3193.29,-400,-313.3,-158305,9.362207211,,3842
3,3193.29,-400,-314.6,-158619.6,9.380812753,,3841
3,3193.29,-400,-432.1,-159051.7,9.406367283,,3840
3,3193.29,-400,-381.9,-159433.6,9.428952968,,3839
3,3177.38,-400,-392.2,-159825.8,9.452147799,,3838
3,3193.29,-400,-381.9,-160207.7,9.474733484,,3837
3,3185.34,-400,-434.7,-160642.4,9.500441778,,3836
3,3173.41,-400,-451.5,-161093.9,9.527143629,,3835
3,3181.36,-400,-394,-161487.9,9.550444913,,3834
3,3193.29,-400,-378.9,-161866.8,9.572853177,,3833
3,3193.29,-400,-380.2,-162247,9.595338324,,3832
3,3193.29,-400,-371.9,-162618.9,9.617332606,,3831
3,3193.29,-400,-370.7,-162989.6,9.63925592,,3830
3,3185.34,-400,-392.3,-163381.9,9.662456665,,3829
